T-Chiradzulu_DC,-15.698556,324.814056,18
T-Chimwala,-14.051007,326.206311,24
Tn-Mlambe,-15.643611,324.982778,18
Tn-Zingwangwa,-15.821111,324.988056,24
Tn-Chitipa_DH,-9.701667,326.735,12
Tn-Dowa_DH,-13.654722,326.063333,18
Tn-Karonga_DH,-9.954167,326.088889,18
Tn-Wimbe_HC,-12.990833,326.313056,18
Tn-Mchinji,-13.799722,327.1125,24
Tn-Mulanje_MH_(upd.),-16.02086111,324.5358056,24
Tn-Mzimba_DH,-11.899167,326.415833,24
Tn-Nkhata_Bay_DH,-11.597778,325.704167,18
Tn-Rumphi_DH,-11.019444,326.145556,12
Tn-Mtengo,-16.042277,324.975902,18
Tn-Pirimiti,-15.482778,324.55,18
T-Lwanjati,-12.37071,326.303139,9
T-Chikangawa,-11.83167,326.17128,12
T-Dowa_Peak,-13.684263,326.066063,15
T-Dedza_Peak,-14.36258,325.67601,24
T-Zomba_Peak,-15.349937,324.725388,24
T-Mpingwe-other,-15.808025,324.94243,24
T-Mpingwe,-15.782516,324.928032,24
T-Mbame,-15.933611,325.058056,30
T-Chilomoni_Police_(upd.),-15.769326,325.01181,12
Fn-Chsu_(new),-13.993576,326.242762,8
T-KCH_(new),-13.977566,326.214645,24
Fn-Kalembo_,-14.842506,324.829384,8
Fn-Chionsya_(new),-13.795988,326.782494,8
Fn-Dowa_DC_(new),-13.658039,326.066572,8
Fn-Dream_Balaka_(new),-15.003036,325.047588,8
Fn-Mkango_Health_Post_(new),-16.82487,324.69597,8
Fn-Zomba_Zonal_Off_(planned)(new),-15.376109,324.696722,8
Fn-Namadzi_HC_(planned)(new),-15.551944,324.799722,8
